id,intervention_id,mechanism_id,relation_type,polarity,evidence_for_count,evidence_against_count,evidence_strength_aggregate,context_scope,status,created_at,last_updated
IME-00050,INT-0059,MEC-0008,modulates,unknown,,,0.4467,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:29:21+00:00
IME-00051,INT-0060,MEC-0008,modulates,unknown,,,0.4430,,active,2026-04-24T17:07:31+00:00,2026-04-27T22:29:21+00:00
IME-00052,INT-0061,MEC-0016,modulates,supporting,,,0.5451,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00053,INT-0062,MEC-0002,modulates,supporting,,,0.5176,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00054,INT-0062,MEC-0008,modulates,supporting,,,0.5041,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00055,INT-0063,MEC-0007,modulates,supporting,,,0.4218,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00056,INT-0064,MEC-0006,modulates,supporting,,,0.3332,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00057,INT-0065,MEC-0006,modulates,supporting,,,0.5060,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00058,INT-0066,MEC-0016,modulates,supporting,,,0.4867,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00059,INT-0067,MEC-0001,modulates,supporting,,,0.5244,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00060,INT-0068,MEC-0014,modulates,supporting,,,0.5680,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00061,INT-0068,MEC-0010,modulates,supporting,,,0.5934,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00062,INT-0069,MEC-0016,modulates,supporting,,,0.5024,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00063,INT-0070,MEC-0016,modulates,supporting,,,0.4801,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00064,INT-0071,MEC-0019,modulates,supporting,,,0.6480,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00065,INT-0071,MEC-0002,modulates,supporting,,,0.6758,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00066,INT-0072,MEC-0006,modulates,supporting,,,0.4264,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00067,INT-0073,MEC-0019,modulates,supporting,,,0.6432,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00068,INT-0074,MEC-0019,modulates,supporting,,,0.6707,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00069,INT-0075,MEC-0016,modulates,supporting,,,0.5150,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00070,INT-0037,MEC-0011,modulates,supporting,,,0.6693,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00071,INT-0026,MEC-0011,modulates,supporting,,,0.4564,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00072,INT-0028,MEC-0014,modulates,supporting,,,0.6198,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00073,INT-0002,MEC-0014,modulates,supporting,,,0.7455,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00074,INT-0005,MEC-0020,modulates,supporting,,,0.5478,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00075,INT-0038,MEC-0020,modulates,supporting,,,0.5454,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00076,INT-0040,MEC-0020,modulates,supporting,,,0.4096,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00077,INT-0035,MEC-0018,modulates,supporting,,,0.6112,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00078,INT-0035,MEC-0017,modulates,supporting,,,0.6075,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00079,INT-0029,MEC-0017,modulates,supporting,,,0.6263,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00080,INT-0047,MEC-0011,modulates,supporting,,,0.6945,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00081,INT-0007,MEC-0011,modulates,supporting,,,0.6682,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00082,INT-0036,MEC-0015,modulates,supporting,,,0.3653,,active,2026-04-27T21:14:42+00:00,2026-04-27T22:29:21+00:00
IME-00083,INT-0076,MEC-0026,modulates,supporting,,,0.7435,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00084,INT-0076,MEC-0021,modulates,supporting,,,0.7213,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00085,INT-0076,MEC-0022,modulates,supporting,,,0.5784,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00086,INT-0077,MEC-0026,modulates,supporting,,,0.7267,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00087,INT-0077,MEC-0021,modulates,supporting,,,0.7049,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00088,INT-0078,MEC-0026,modulates,supporting,,,0.7084,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00089,INT-0079,MEC-0022,modulates,supporting,,,0.4118,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00090,INT-0080,MEC-0022,modulates,supporting,,,0.4731,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00091,INT-0081,MEC-0026,modulates,supporting,,,0.6889,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00092,INT-0082,MEC-0021,modulates,supporting,,,0.6738,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00093,INT-0083,MEC-0021,modulates,supporting,,,0.6097,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00094,INT-0084,MEC-0024,modulates,supporting,,,0.5352,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00095,INT-0085,MEC-0022,modulates,supporting,,,0.3784,,active,2026-04-27T21:33:28+00:00,2026-04-27T22:29:21+00:00
IME-00096,INT-0086,MEC-0031,modulates,supporting,,,0.4221,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00097,INT-0086,MEC-0028,modulates,supporting,,,0.4593,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00098,INT-0087,MEC-0029,modulates,supporting,,,0.5040,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00099,INT-0088,MEC-0003,modulates,supporting,,,0.6447,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00100,INT-0088,MEC-0010,modulates,supporting,,,0.6578,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00101,INT-0089,MEC-0011,modulates,supporting,,,0.5910,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00102,INT-0089,MEC-0030,modulates,supporting,,,0.5780,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00103,INT-0090,MEC-0028,modulates,supporting,,,0.4775,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00104,INT-0090,MEC-0011,modulates,supporting,,,0.5898,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00105,INT-0090,MEC-0010,modulates,supporting,,,0.6277,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00106,INT-0091,MEC-0027,modulates,supporting,,,0.6280,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00107,INT-0091,MEC-0002,modulates,supporting,,,0.6649,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00108,INT-0048,MEC-0027,modulates,supporting,,,0.6363,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00109,INT-0048,MEC-0030,modulates,supporting,,,0.5939,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00110,INT-0073,MEC-0027,modulates,supporting,,,0.6335,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00111,INT-0002,MEC-0027,modulates,supporting,,,0.7667,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00112,INT-0047,MEC-0028,modulates,supporting,,,0.5623,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00113,INT-0047,MEC-0030,modulates,supporting,,,0.6792,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00114,INT-0007,MEC-0028,modulates,supporting,,,0.5410,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00115,INT-0007,MEC-0030,modulates,supporting,,,0.6535,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00116,INT-0036,MEC-0030,modulates,supporting,,,0.6786,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00117,INT-0013,MEC-0029,modulates,supporting,,,0.6106,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00118,INT-0035,MEC-0028,modulates,supporting,,,0.4787,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00119,INT-0065,MEC-0028,modulates,supporting,,,0.5152,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00120,INT-0033,MEC-0028,modulates,supporting,,,0.3611,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00121,INT-0031,MEC-0028,modulates,supporting,,,0.4504,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00122,INT-0034,MEC-0028,modulates,supporting,,,0.4637,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00123,INT-0037,MEC-0030,modulates,supporting,,,0.6546,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00124,INT-0026,MEC-0011,modulates,supporting,,,0.4564,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00125,INT-0026,MEC-0030,modulates,supporting,,,0.4464,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00126,INT-0028,MEC-0030,modulates,supporting,,,0.5949,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00127,INT-0014,MEC-0031,modulates,supporting,,,0.4696,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00128,INT-0014,MEC-0028,modulates,supporting,,,0.5110,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00129,INT-0003,MEC-0029,modulates,supporting,,,0.5176,,active,2026-04-27T21:44:33+00:00,2026-04-27T22:29:21+00:00
IME-00130,INT-0092,MEC-0010,modulates,supporting,,,0.6898,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00131,INT-0092,MEC-0002,modulates,supporting,,,0.7190,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00132,INT-0092,MEC-0001,modulates,supporting,,,0.6669,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00133,INT-0092,MEC-0027,modulates,supporting,,,0.6791,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00134,INT-0093,MEC-0010,modulates,supporting,,,0.7139,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00135,INT-0093,MEC-0001,modulates,supporting,,,0.6902,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00136,INT-0093,MEC-0003,modulates,supporting,,,0.6997,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00137,INT-0094,MEC-0010,modulates,supporting,,,0.6920,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00138,INT-0094,MEC-0011,modulates,supporting,,,0.6502,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00139,INT-0095,MEC-0014,modulates,supporting,,,0.6296,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00140,INT-0095,MEC-0010,modulates,supporting,,,0.6578,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00141,INT-0095,MEC-0030,modulates,supporting,,,0.6044,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00142,INT-0096,MEC-0010,modulates,supporting,,,0.7219,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00143,INT-0096,MEC-0011,modulates,supporting,,,0.6782,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00144,INT-0096,MEC-0003,modulates,supporting,,,0.7075,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00145,INT-0096,MEC-0031,modulates,supporting,,,0.5046,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00146,INT-0096,MEC-0029,modulates,supporting,,,0.5957,,active,2026-04-27T22:00:07+00:00,2026-04-27T22:29:21+00:00
IME-00147,INT-0097,MEC-0033,modulates,supporting,,,0.3250,,active,2026-04-27T22:16:07+00:00,2026-04-27T22:29:21+00:00
IME-00148,INT-0097,MEC-0010,modulates,supporting,,,0.6588,,active,2026-04-27T22:16:07+00:00,2026-04-27T22:29:21+00:00
IME-00149,INT-0097,MEC-0002,modulates,supporting,,,0.6867,,active,2026-04-27T22:16:07+00:00,2026-04-27T22:29:21+00:00
IME-00150,INT-0098,MEC-0001,modulates,supporting,,,0.5589,,active,2026-04-27T22:16:07+00:00,2026-04-27T22:29:21+00:00
IME-00151,INT-0099,MEC-0001,modulates,supporting,,,0.6054,,active,2026-04-27T22:16:07+00:00,2026-04-27T22:29:21+00:00
