id,intervention_id,mechanism_id,relation_type,polarity,evidence_for_count,evidence_against_count,evidence_strength_aggregate,context_scope,status,created_at,last_updated
IME-00022,INT-0017,MEC-0007,modulates,unknown,,,0.4456,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00023,INT-0018,MEC-0003,modulates,unknown,,,0.4123,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00024,INT-0019,MEC-0003,modulates,unknown,,,0.3878,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00025,INT-0020,MEC-0001,modulates,unknown,,,0.4942,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00026,INT-0023,MEC-0007,modulates,unknown,,,0.4485,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00027,INT-0025,MEC-0008,modulates,unknown,,,0.5677,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00028,INT-0026,MEC-0008,modulates,unknown,,,0.4180,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00029,INT-0027,MEC-0002,modulates,unknown,,,0.4724,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00030,INT-0027,MEC-0004,modulates,unknown,,,0.5361,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00031,INT-0027,MEC-0005,modulates,unknown,,,0.4003,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00032,INT-0028,MEC-0009,modulates,unknown,,,0.3772,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00033,INT-0028,MEC-0010,modulates,unknown,,,0.4537,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00034,INT-0030,MEC-0003,modulates,unknown,,,0.5457,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00035,INT-0032,MEC-0007,modulates,unknown,,,0.3248,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00036,INT-0035,MEC-0007,modulates,unknown,,,0.4499,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00037,INT-0036,MEC-0009,modulates,unknown,,,0.4129,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00038,INT-0037,MEC-0008,modulates,unknown,,,0.5952,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00039,INT-0039,MEC-0007,modulates,unknown,,,0.3123,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00040,INT-0042,MEC-0008,modulates,unknown,,,0.5296,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00041,INT-0043,MEC-0007,modulates,unknown,,,0.3463,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00042,INT-0044,MEC-0001,modulates,unknown,,,0.3878,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00043,INT-0045,MEC-0010,modulates,unknown,,,0.3211,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00044,INT-0047,MEC-0002,modulates,unknown,,,0.5268,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00045,INT-0050,MEC-0001,modulates,unknown,,,0.4082,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00046,INT-0055,MEC-0010,modulates,unknown,,,0.3335,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00047,INT-0056,MEC-0008,modulates,unknown,,,0.4333,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00048,INT-0057,MEC-0002,modulates,unknown,,,0.3648,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00049,INT-0058,MEC-0003,modulates,unknown,,,0.4084,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00050,INT-0059,MEC-0008,modulates,unknown,,,0.4422,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00051,INT-0060,MEC-0008,modulates,unknown,,,0.4424,,active,2026-04-24T17:07:31+00:00,2026-04-27T21:15:02+00:00
IME-00052,INT-0061,MEC-0016,modulates,supporting,,,0.3746,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00053,INT-0062,MEC-0002,modulates,supporting,,,0.4286,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00054,INT-0062,MEC-0008,modulates,supporting,,,0.4974,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00055,INT-0063,MEC-0007,modulates,supporting,,,0.3895,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00056,INT-0064,MEC-0006,modulates,supporting,,,0.3018,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00057,INT-0065,MEC-0006,modulates,supporting,,,0.4177,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00058,INT-0066,MEC-0016,modulates,supporting,,,0.3603,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00059,INT-0067,MEC-0001,modulates,supporting,,,0.4899,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00060,INT-0068,MEC-0014,modulates,supporting,,,0.5323,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00061,INT-0068,MEC-0010,modulates,supporting,,,0.4810,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00062,INT-0069,MEC-0016,modulates,supporting,,,0.3546,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00063,INT-0070,MEC-0016,modulates,supporting,,,0.3549,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00064,INT-0071,MEC-0019,modulates,supporting,,,0.5235,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00065,INT-0071,MEC-0002,modulates,supporting,,,0.5033,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00066,INT-0072,MEC-0006,modulates,supporting,,,0.3878,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00067,INT-0073,MEC-0019,modulates,supporting,,,0.5259,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00068,INT-0074,MEC-0019,modulates,supporting,,,0.5535,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00069,INT-0075,MEC-0016,modulates,supporting,,,0.3504,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00070,INT-0037,MEC-0011,modulates,supporting,,,0.6331,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00071,INT-0026,MEC-0011,modulates,supporting,,,0.4446,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00072,INT-0028,MEC-0014,modulates,supporting,,,0.5907,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00073,INT-0002,MEC-0014,modulates,supporting,,,0.5961,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00074,INT-0005,MEC-0020,modulates,supporting,,,0.4688,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00075,INT-0038,MEC-0020,modulates,supporting,,,0.4667,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00076,INT-0040,MEC-0020,modulates,supporting,,,0.3431,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00077,INT-0035,MEC-0018,modulates,supporting,,,0.6051,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00078,INT-0035,MEC-0017,modulates,supporting,,,0.5742,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00079,INT-0029,MEC-0017,modulates,supporting,,,0.5857,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00080,INT-0047,MEC-0011,modulates,supporting,,,0.6502,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00081,INT-0007,MEC-0011,modulates,supporting,,,0.6259,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
IME-00082,INT-0036,MEC-0015,modulates,supporting,,,0.3475,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:15:02+00:00
