id,intervention_id,mechanism_id,relation_type,polarity,evidence_for_count,evidence_against_count,evidence_strength_aggregate,context_scope,status,created_at,last_updated
IME-00017,INT-0011,MEC-0010,modulates,unknown,,,0.5721,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00018,INT-0012,MEC-0010,modulates,unknown,,,0.5590,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00019,INT-0014,MEC-0002,modulates,unknown,,,0.5712,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00020,INT-0015,MEC-0007,modulates,unknown,,,0.4457,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00021,INT-0017,MEC-0003,modulates,unknown,,,0.5530,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00022,INT-0017,MEC-0007,modulates,unknown,,,0.4521,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00023,INT-0018,MEC-0003,modulates,unknown,,,0.4491,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00024,INT-0019,MEC-0003,modulates,unknown,,,0.4236,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00025,INT-0020,MEC-0001,modulates,unknown,,,0.5683,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00026,INT-0023,MEC-0007,modulates,unknown,,,0.4485,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00027,INT-0025,MEC-0008,modulates,unknown,,,0.5647,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00028,INT-0026,MEC-0008,modulates,unknown,,,0.4180,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00029,INT-0027,MEC-0002,modulates,unknown,,,0.5485,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00030,INT-0027,MEC-0004,modulates,unknown,,,0.5384,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00031,INT-0027,MEC-0005,modulates,unknown,,,0.4020,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00032,INT-0028,MEC-0009,modulates,unknown,,,0.4061,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00033,INT-0028,MEC-0010,modulates,unknown,,,0.5709,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00034,INT-0030,MEC-0003,modulates,unknown,,,0.5713,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00035,INT-0032,MEC-0007,modulates,unknown,,,0.3248,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00036,INT-0035,MEC-0007,modulates,unknown,,,0.4316,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00037,INT-0036,MEC-0009,modulates,unknown,,,0.3587,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00038,INT-0037,MEC-0008,modulates,unknown,,,0.5386,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00039,INT-0039,MEC-0007,modulates,unknown,,,0.3123,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00040,INT-0042,MEC-0008,modulates,unknown,,,0.5296,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00041,INT-0043,MEC-0007,modulates,unknown,,,0.3463,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00042,INT-0044,MEC-0001,modulates,unknown,,,0.4524,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00043,INT-0045,MEC-0010,modulates,unknown,,,0.4327,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00044,INT-0047,MEC-0002,modulates,unknown,,,0.5562,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00045,INT-0050,MEC-0001,modulates,unknown,,,0.4707,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00046,INT-0055,MEC-0010,modulates,unknown,,,0.4470,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00047,INT-0056,MEC-0008,modulates,unknown,,,0.4333,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00048,INT-0057,MEC-0002,modulates,unknown,,,0.4414,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00049,INT-0058,MEC-0003,modulates,unknown,,,0.4450,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00050,INT-0059,MEC-0008,modulates,unknown,,,0.4384,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00051,INT-0060,MEC-0008,modulates,unknown,,,0.4424,,active,2026-04-24T17:07:31+00:00,2026-04-27T20:58:07+00:00
IME-00052,INT-0061,MEC-0016,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00053,INT-0062,MEC-0002,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00054,INT-0062,MEC-0008,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00055,INT-0063,MEC-0007,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00056,INT-0064,MEC-0006,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00057,INT-0065,MEC-0006,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00058,INT-0066,MEC-0016,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00059,INT-0067,MEC-0001,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00060,INT-0068,MEC-0014,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00061,INT-0068,MEC-0010,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00062,INT-0069,MEC-0016,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00063,INT-0070,MEC-0016,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00064,INT-0071,MEC-0019,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00065,INT-0071,MEC-0002,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00066,INT-0072,MEC-0006,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00067,INT-0073,MEC-0019,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00068,INT-0074,MEC-0019,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00069,INT-0075,MEC-0016,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00070,INT-0037,MEC-0011,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00071,INT-0026,MEC-0011,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00072,INT-0028,MEC-0014,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00073,INT-0002,MEC-0014,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00074,INT-0005,MEC-0020,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00075,INT-0038,MEC-0020,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00076,INT-0040,MEC-0020,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00077,INT-0035,MEC-0018,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00078,INT-0035,MEC-0017,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00079,INT-0029,MEC-0017,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00080,INT-0047,MEC-0011,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00081,INT-0007,MEC-0011,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
IME-00082,INT-0036,MEC-0015,modulates,supporting,,,,,active,2026-04-27T21:14:42+00:00,2026-04-27T21:14:42+00:00
