id,intervention_id,mechanism_id,relation_type,polarity,evidence_for_count,evidence_against_count,evidence_strength_aggregate,context_scope,status,created_at,last_updated
IME-00023,INT-0018,MEC-0003,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00024,INT-0019,MEC-0003,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00025,INT-0020,MEC-0001,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00026,INT-0023,MEC-0007,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00027,INT-0025,MEC-0008,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00028,INT-0026,MEC-0008,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00029,INT-0027,MEC-0002,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00030,INT-0027,MEC-0004,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00031,INT-0027,MEC-0005,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00032,INT-0028,MEC-0009,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00033,INT-0028,MEC-0010,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00034,INT-0030,MEC-0003,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00035,INT-0032,MEC-0007,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00036,INT-0035,MEC-0007,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00037,INT-0036,MEC-0009,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00038,INT-0037,MEC-0008,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00039,INT-0039,MEC-0007,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00040,INT-0042,MEC-0008,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00041,INT-0043,MEC-0007,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00042,INT-0044,MEC-0001,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00043,INT-0045,MEC-0010,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00044,INT-0047,MEC-0002,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00045,INT-0050,MEC-0001,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00046,INT-0055,MEC-0010,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00047,INT-0056,MEC-0008,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00048,INT-0057,MEC-0002,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00049,INT-0058,MEC-0003,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00050,INT-0059,MEC-0008,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
IME-00051,INT-0060,MEC-0008,modulates,unknown,,,,,active,2026-04-24T17:07:31+00:00,2026-04-24T17:07:31+00:00
