id,intervention_id,mechanism_id,relation_type,polarity,evidence_for_count,evidence_against_count,evidence_strength_aggregate,context_scope,status,created_at,last_updated
IME-00031,INT-0027,MEC-0005,modulates,unknown,,,0.5552,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00032,INT-0028,MEC-0009,modulates,unknown,,,0.4896,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00033,INT-0028,MEC-0010,modulates,unknown,,,0.5711,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00034,INT-0030,MEC-0003,modulates,unknown,,,0.5895,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00035,INT-0032,MEC-0007,modulates,unknown,,,0.3749,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00036,INT-0035,MEC-0007,modulates,unknown,,,0.5004,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00037,INT-0036,MEC-0009,modulates,unknown,,,0.5567,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00038,INT-0037,MEC-0008,modulates,unknown,,,0.6226,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00039,INT-0039,MEC-0007,modulates,unknown,,,0.3622,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00040,INT-0042,MEC-0008,modulates,unknown,,,0.5391,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00041,INT-0043,MEC-0007,modulates,unknown,,,0.3971,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00042,INT-0044,MEC-0001,modulates,unknown,,,0.4646,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00043,INT-0045,MEC-0010,modulates,unknown,,,0.4351,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00044,INT-0047,MEC-0002,modulates,unknown,,,0.6715,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00045,INT-0050,MEC-0001,modulates,unknown,,,0.4862,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00046,INT-0055,MEC-0010,modulates,unknown,,,0.5241,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00047,INT-0056,MEC-0008,modulates,unknown,,,0.4450,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00048,INT-0057,MEC-0002,modulates,unknown,,,0.4788,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00049,INT-0058,MEC-0003,modulates,unknown,,,0.4104,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00050,INT-0059,MEC-0008,modulates,unknown,,,0.4575,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00051,INT-0060,MEC-0008,modulates,unknown,,,0.4539,,active,2026-04-24T17:07:31+00:00,2026-06-24T18:46:42+00:00
IME-00052,INT-0061,MEC-0016,modulates,supporting,,,0.5540,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00053,INT-0062,MEC-0002,modulates,supporting,,,0.5402,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00054,INT-0062,MEC-0008,modulates,supporting,,,0.5200,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00055,INT-0063,MEC-0007,modulates,supporting,,,0.4507,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00056,INT-0064,MEC-0006,modulates,supporting,,,0.4143,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00057,INT-0065,MEC-0006,modulates,supporting,,,0.6156,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00058,INT-0066,MEC-0016,modulates,supporting,,,0.4965,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00059,INT-0067,MEC-0001,modulates,supporting,,,0.5854,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00060,INT-0068,MEC-0014,modulates,supporting,,,0.5840,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00061,INT-0068,MEC-0010,modulates,supporting,,,0.6212,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00062,INT-0069,MEC-0016,modulates,supporting,,,0.5119,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00063,INT-0070,MEC-0016,modulates,supporting,,,0.4901,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00064,INT-0071,MEC-0019,modulates,supporting,,,0.6578,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00065,INT-0071,MEC-0002,modulates,supporting,,,0.6960,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00066,INT-0072,MEC-0006,modulates,supporting,,,0.5163,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00067,INT-0073,MEC-0019,modulates,supporting,,,0.6510,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00068,INT-0074,MEC-0019,modulates,supporting,,,0.6776,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00069,INT-0075,MEC-0016,modulates,supporting,,,0.5243,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00070,INT-0037,MEC-0011,modulates,supporting,,,0.6800,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00071,INT-0026,MEC-0011,modulates,supporting,,,0.4710,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00072,INT-0028,MEC-0014,modulates,supporting,,,0.6316,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00073,INT-0002,MEC-0014,modulates,supporting,,,0.7573,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00074,INT-0005,MEC-0020,modulates,supporting,,,0.5876,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00075,INT-0038,MEC-0020,modulates,supporting,,,0.5852,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00076,INT-0040,MEC-0020,modulates,supporting,,,0.4486,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00077,INT-0035,MEC-0018,modulates,supporting,,,0.6230,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00078,INT-0035,MEC-0017,modulates,supporting,,,0.6285,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00079,INT-0029,MEC-0017,modulates,supporting,,,0.6462,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00080,INT-0047,MEC-0011,modulates,supporting,,,0.7060,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00081,INT-0007,MEC-0011,modulates,supporting,,,0.6800,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00082,INT-0036,MEC-0015,modulates,supporting,,,0.4211,,active,2026-04-27T21:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00083,INT-0076,MEC-0026,modulates,supporting,,,0.7786,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00084,INT-0076,MEC-0021,modulates,supporting,,,0.7556,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00085,INT-0076,MEC-0022,modulates,supporting,,,0.6691,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00086,INT-0077,MEC-0026,modulates,supporting,,,0.7332,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00087,INT-0077,MEC-0021,modulates,supporting,,,0.7115,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00088,INT-0078,MEC-0026,modulates,supporting,,,0.7442,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00089,INT-0079,MEC-0022,modulates,supporting,,,0.4764,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00090,INT-0080,MEC-0022,modulates,supporting,,,0.5409,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00091,INT-0081,MEC-0026,modulates,supporting,,,0.6961,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00092,INT-0082,MEC-0021,modulates,supporting,,,0.6810,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00093,INT-0083,MEC-0021,modulates,supporting,,,0.6183,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00094,INT-0084,MEC-0024,modulates,supporting,,,0.4921,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00095,INT-0085,MEC-0022,modulates,supporting,,,0.4416,,active,2026-04-27T21:33:28+00:00,2026-06-24T18:46:42+00:00
IME-00096,INT-0086,MEC-0031,modulates,supporting,,,0.4457,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00097,INT-0086,MEC-0028,modulates,supporting,,,0.4677,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00098,INT-0087,MEC-0029,modulates,supporting,,,0.5291,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00099,INT-0088,MEC-0003,modulates,supporting,,,0.6371,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00100,INT-0088,MEC-0010,modulates,supporting,,,0.6852,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00101,INT-0089,MEC-0011,modulates,supporting,,,0.6026,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00102,INT-0089,MEC-0030,modulates,supporting,,,0.5894,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00103,INT-0090,MEC-0028,modulates,supporting,,,0.4883,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00104,INT-0090,MEC-0011,modulates,supporting,,,0.6046,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00105,INT-0090,MEC-0010,modulates,supporting,,,0.6555,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00106,INT-0091,MEC-0027,modulates,supporting,,,0.6494,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00107,INT-0091,MEC-0002,modulates,supporting,,,0.6855,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00108,INT-0048,MEC-0027,modulates,supporting,,,0.6578,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00109,INT-0048,MEC-0030,modulates,supporting,,,0.6070,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00110,INT-0073,MEC-0027,modulates,supporting,,,0.6524,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00111,INT-0002,MEC-0027,modulates,supporting,,,0.7876,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00112,INT-0047,MEC-0028,modulates,supporting,,,0.5702,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00113,INT-0047,MEC-0030,modulates,supporting,,,0.6906,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00114,INT-0007,MEC-0028,modulates,supporting,,,0.5492,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00115,INT-0007,MEC-0030,modulates,supporting,,,0.6652,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00116,INT-0036,MEC-0030,modulates,supporting,,,0.6894,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00117,INT-0013,MEC-0029,modulates,supporting,,,0.6369,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00118,INT-0035,MEC-0028,modulates,supporting,,,0.4889,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00119,INT-0065,MEC-0028,modulates,supporting,,,0.5442,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00120,INT-0033,MEC-0028,modulates,supporting,,,0.3719,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00121,INT-0031,MEC-0028,modulates,supporting,,,0.4590,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00122,INT-0034,MEC-0028,modulates,supporting,,,0.4720,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00123,INT-0037,MEC-0030,modulates,supporting,,,0.6651,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00124,INT-0026,MEC-0011,modulates,supporting,,,0.4710,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00125,INT-0026,MEC-0030,modulates,supporting,,,0.4607,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00126,INT-0028,MEC-0030,modulates,supporting,,,0.6062,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00127,INT-0014,MEC-0031,modulates,supporting,,,0.4952,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00128,INT-0014,MEC-0028,modulates,supporting,,,0.5197,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00129,INT-0003,MEC-0029,modulates,supporting,,,0.5366,,active,2026-04-27T21:44:33+00:00,2026-06-24T18:46:42+00:00
IME-00130,INT-0092,MEC-0010,modulates,supporting,,,0.7255,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00131,INT-0092,MEC-0002,modulates,supporting,,,0.7488,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00132,INT-0092,MEC-0001,modulates,supporting,,,0.7336,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00133,INT-0092,MEC-0027,modulates,supporting,,,0.7093,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00134,INT-0093,MEC-0010,modulates,supporting,,,0.7427,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00135,INT-0093,MEC-0001,modulates,supporting,,,0.7510,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00136,INT-0093,MEC-0003,modulates,supporting,,,0.6906,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00137,INT-0094,MEC-0010,modulates,supporting,,,0.7195,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00138,INT-0094,MEC-0011,modulates,supporting,,,0.6637,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00139,INT-0095,MEC-0014,modulates,supporting,,,0.6441,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00140,INT-0095,MEC-0010,modulates,supporting,,,0.6852,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00141,INT-0095,MEC-0030,modulates,supporting,,,0.6182,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00142,INT-0096,MEC-0010,modulates,supporting,,,0.7449,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00143,INT-0096,MEC-0011,modulates,supporting,,,0.6871,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00144,INT-0096,MEC-0003,modulates,supporting,,,0.6926,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00145,INT-0096,MEC-0031,modulates,supporting,,,0.5288,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00146,INT-0096,MEC-0029,modulates,supporting,,,0.6178,,active,2026-04-27T22:00:07+00:00,2026-06-24T18:46:42+00:00
IME-00147,INT-0097,MEC-0033,modulates,supporting,,,0.3311,,active,2026-04-27T22:16:07+00:00,2026-06-24T18:46:42+00:00
IME-00148,INT-0097,MEC-0010,modulates,supporting,,,0.6848,,active,2026-04-27T22:16:07+00:00,2026-06-24T18:46:42+00:00
IME-00149,INT-0097,MEC-0002,modulates,supporting,,,0.7068,,active,2026-04-27T22:16:07+00:00,2026-06-24T18:46:42+00:00
IME-00150,INT-0098,MEC-0001,modulates,supporting,,,0.6207,,active,2026-04-27T22:16:07+00:00,2026-06-24T18:46:42+00:00
IME-00151,INT-0099,MEC-0001,modulates,supporting,,,0.6815,,active,2026-04-27T22:16:07+00:00,2026-06-24T18:46:42+00:00
IME-00152,INT-0036,MEC-0013,modulates,supporting,,,0.3171,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00153,INT-0028,MEC-0013,modulates,supporting,,,0.2789,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00154,INT-0093,MEC-0013,modulates,supporting,,,0.3082,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00155,INT-0047,MEC-0013,modulates,supporting,,,0.3177,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00156,INT-0021,MEC-0028,modulates,supporting,,,0.3594,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00157,INT-0021,MEC-0009,modulates,supporting,,,0.4135,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00158,INT-0022,MEC-0015,modulates,supporting,,,0.3374,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00159,INT-0024,MEC-0020,modulates,supporting,,,0.6166,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00160,INT-0024,MEC-0001,modulates,supporting,,,0.6841,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00161,INT-0041,MEC-0008,modulates,unknown,,,0.5654,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00162,INT-0041,MEC-0022,modulates,supporting,,,0.5751,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00163,INT-0049,MEC-0029,modulates,supporting,,,0.4202,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00164,INT-0049,MEC-0016,modulates,supporting,,,0.4103,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00165,INT-0100,MEC-0029,modulates,supporting,,,0.5657,,active,2026-04-28T14:50:45+00:00,2026-06-24T18:46:42+00:00
IME-00166,INT-0100,MEC-0031,modulates,supporting,,,0.4842,,active,2026-04-28T14:50:45+00:00,2026-06-24T18:46:42+00:00
IME-00167,INT-0100,MEC-0001,modulates,supporting,,,0.6897,,active,2026-04-28T14:50:45+00:00,2026-06-24T18:46:42+00:00
IME-00168,INT-0101,MEC-0008,modulates,supporting,,,0.7071,,active,2026-04-28T14:50:45+00:00,2026-06-24T18:46:42+00:00
IME-00169,INT-0101,MEC-0022,modulates,supporting,,,0.6113,,active,2026-04-28T14:50:45+00:00,2026-06-24T18:46:42+00:00
IME-00170,INT-0101,MEC-0001,modulates,supporting,,,0.7196,,active,2026-04-28T14:50:45+00:00,2026-06-24T18:46:42+00:00
IME-00171,INT-0005,MEC-0034,modulates,supporting,,,0.5541,,active,2026-04-28T16:14:42+00:00,2026-06-24T18:46:42+00:00
IME-00172,INT-0036,MEC-0013,modulates,supporting,,,0.3171,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00173,INT-0028,MEC-0013,modulates,supporting,,,0.2789,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00174,INT-0093,MEC-0013,modulates,supporting,,,0.3082,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00175,INT-0047,MEC-0013,modulates,supporting,,,0.3177,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00176,INT-0021,MEC-0028,modulates,supporting,,,0.3594,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00177,INT-0021,MEC-0009,modulates,supporting,,,0.4135,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00178,INT-0022,MEC-0015,modulates,supporting,,,0.3374,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00179,INT-0024,MEC-0020,modulates,supporting,,,0.6166,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00180,INT-0024,MEC-0001,modulates,supporting,,,0.6841,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00181,INT-0041,MEC-0008,modulates,unknown,,,0.5654,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00182,INT-0041,MEC-0022,modulates,supporting,,,0.5751,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00183,INT-0049,MEC-0029,modulates,supporting,,,0.4202,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
IME-00184,INT-0049,MEC-0016,modulates,supporting,,,0.4103,,active,2026-04-28T02:13:59+00:00,2026-06-24T18:46:42+00:00
